"","BatProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"9228","XP_045707833","MAGEF1",0,NA,NA,NA,NA,NA,FALSE,"3J9JV","MAGEF1","MAGEF1_3J9JV"
"9242","XP_045707867","ZDHHC19",0.00983214623326301,-0.151868323274541,3.01757196232128,-0.0503279872595701,0.95986102141612,NA,FALSE,"3J7MQ","ZDHHC19","ZDHHC19_3J7MQ"
"9246","XP_045707893","FAM43A",80.7726842689551,0.845962633119218,0.0735003854344668,11.5096353320961,1.17976209056524e-30,1.7289877146282e-29,TRUE,"3JBFZ","FAM43A","FAM43A_3JBFZ"
"9249","XP_045707897","EIF2B5",30.4373958079721,0.267701759506333,0.0854164536489134,3.13407719555608,0.00172395496395173,0.00471594777973693,TRUE,"3J4R6","EIF2B5","EIF2B5_3J4R6"
"9251","XP_045707906","GP5",110.629525452141,-1.24082231856575,0.0664875462415557,-18.6624772413426,9.9986661820709e-78,6.21351220531561e-76,TRUE,"3JEIJ","GP5","GP5_3JEIJ"
"9255","XP_045707926","PLSCR4",31.6917508802163,-0.157044777437633,0.156229236037684,-1.00522015866321,0.314790850401223,0.447155285238133,FALSE,"3J61P","PLSCR4","PLSCR4_3J61P"
"9257","XP_045707929","P3H2",10.2984065492015,-0.89343920180131,0.15995975355488,-5.5853999643403,2.33162971168772e-08,1.14671837937084e-07,TRUE,"3J8BI","LEPREL1","LEPREL1_3J8BI"
"9258","XP_045707930","POGLUT1",90.4294128617087,-0.0483946270174092,0.0573461517087541,-0.843903654829232,0.398723245705957,0.534959068038642,FALSE,"3J89M","POGLUT1","POGLUT1_3J89M"
"9260","XP_045707940","ZPLD1",0,NA,NA,NA,NA,NA,FALSE,"3JB5V","ZPLD1","ZPLD1_3JB5V"
"9264","XP_045707953","SIAH2",421.641890543886,-0.216727037953867,0.0486571332417177,-4.45416783757514,8.42192015622587e-06,3.20124812386841e-05,TRUE,"3J74J","SIAH2","SIAH2_3J74J"
"9265","XP_045707954","ECT2",290.617472813218,0.0116283022687371,0.0644831310785761,0.180330918710623,0.856892783915544,0.913103948193401,FALSE,"3J9YA","ECT2","ECT2_3J9YA"
"9266","XP_045707965","MB21D2",8.65976193243721,-0.270652974289949,0.178745263384968,-1.51418263714792,0.12997952412473,0.221863271616288,FALSE,"3J39K","MB21D2","MB21D2_3J39K"
"9268","XP_045707972","CPOX",8257.2899705629,-0.410303425610061,0.0530262358082766,-7.73774376694524,1.01196532355901e-14,7.45284337740999e-14,TRUE,"3J90R","-","-_3J90R"
"9283","XP_045708028","LOC123827537",0.0917865344253086,-0.164667615683686,3.01665373149562,-0.054586184010601,0.956468145909822,NA,FALSE,"3J4JZ","TMEM30C","TMEM30C_3J4JZ"
"9284","XP_045708029","TIMMDC1",22.3330518621255,-0.181230415603676,0.092436342127954,-1.96059700580547,0.0499260519439712,0.0984101363165504,FALSE,"3JAHN","TIMMDC1","TIMMDC1_3JAHN"
"9301","XP_045708079","PTX3",0,NA,NA,NA,NA,NA,FALSE,"3JC3N","PTX3","PTX3_3JC3N"
"9306","XP_045708142","TENM1",15.950320229503,-1.34436635860219,0.138936165856541,-9.67614407893134,3.80808221735946e-22,3.98791523128179e-21,TRUE,"3JC2B","TENM1","TENM1_3JC2B"
"9307","XP_045708143","SH2D1A",28.3785924775142,-1.14281348167168,0.105702172731149,-10.811636621495,3.03211580918545e-27,3.89534557441269e-26,TRUE,"3JGGN","SH2D1A","SH2D1A_3JGGN"
"9316","XP_045708209","RBMX2",13.8904997001252,-0.0607328679979474,0.128538041809812,-0.472489444703142,0.636577474114608,0.752562058876236,FALSE,"3J5R7","RBMX2","RBMX2_3J5R7"
"9324","XP_045708244","C1GALT1C1",49.2686333622414,-0.0498484455582147,0.0695692440623928,-0.716529929713026,0.473664193518996,0.607369849419486,FALSE,"3JG15","C1GALT1C1","C1GALT1C1_3JG15"
"9325","XP_045708255","ZNF280C",291.739135129727,0.0756073308560064,0.043955769961296,1.72007749887171,0.0854183552448794,0.155697190727734,FALSE,"3JFS5","ZNF280C","ZNF280C_3JFS5"
"9327","XP_045708262","SASH3",318.195674334646,0.31059675663714,0.048094864221378,6.45800256774777,1.06093942309057e-10,6.21939370033314e-10,TRUE,"3J7PR","SASH3","SASH3_3J7PR"
"9371","XP_045708441","LOC123828001",6.26666855601107,-0.260967837384441,0.212391241764585,-1.22871280009606,0.219179505323715,0.338480544100859,FALSE,"3J7HQ","-","-_3J7HQ"
"9372","XP_045708442","CBR3",0.747737874948763,-1.11233457915136,0.983729680191687,-1.13073194958864,0.258167929615103,0.384863451001297,FALSE,"3JCUJ","CBR3","CBR3_3JCUJ"
"9374","XP_045708446","SIK1",73.981001576323,1.0004461709133,0.0837966142464977,11.9389808276785,7.41258881607297e-33,1.16974445362301e-31,TRUE,"3J3PW","SIK1","SIK1_3J3PW"
"9375","XP_045708456","RRP1",10.4306689467324,0.431456170698667,0.142177588934561,3.03462855103873,0.00240832096288591,0.0064354349996583,TRUE,"3J6ES","RRP1","RRP1_3J6ES"
"9391","XP_045708519","SIM2",0.466362976344344,0.358627983767952,0.992418966677125,0.361367523001633,0.7178247228672,NA,FALSE,"3J6D6","SIM2","SIM2_3J6D6"
"9392","XP_045708521","MORC3",8604.24136658718,0.148422913248319,0.0653790101711286,2.27019211303176,0.0231959293347106,0.0502500114880982,FALSE,"3JFBA","MORC3","MORC3_3JFBA"
"9395","XP_045708527","ETS2",496.493550974835,2.50133033663119,0.0960730158995315,26.0357220309078,1.95235691477953e-149,4.53654179922611e-147,TRUE,"3JE9D","ETS2","ETS2_3JE9D"
"9397","XP_045708530","IFNGR2",262.579444721897,0.879713483151327,0.0693045666228529,12.6934418036061,6.42968960777978e-37,1.15181244113445e-35,TRUE,"3J1JU","IFNGR2","IFNGR2_3J1JU"
"9398","XP_045708536","PFKL",34.215775993437,1.56884471574769,0.115763780878771,13.5521205668861,7.69738717394715e-42,1.63894035272104e-40,TRUE,"3JAYQ","PFKL","PFKL_3JAYQ"
"9417","XP_045708596","RIPK4",11.6807813019046,1.2168623000071,0.154316428148605,7.88550068587174,3.13276869161448e-15,2.37595460892408e-14,TRUE,"3J3YY","RIPK4","RIPK4_3J3YY"
"9421","XP_045708607","SOD1",292.684240724384,-0.0985256420369972,0.0537613730164962,-1.83264742897778,0.0668550199847847,0.126342118743052,FALSE,"3JGNV","SOD1","SOD1_3JGNV"
"9422","XP_045708609","LOC123828077",107.581183408264,1.13843017277554,0.0900587809152141,12.6409680567108,1.25499209811751e-36,2.23321734840378e-35,TRUE,"3J96R","PTTG1IP","PTTG1IP_3J96R"
"9423","XP_045708610","RIPPLY3",45.9344647933594,0.0678823896133418,0.0752965541076643,0.901533814100959,0.3673045635269,0.503332826241606,FALSE,"3JGTH","RIPPLY3","RIPPLY3_3JGTH"
"9428","XP_045708643","CUNH21orf140",0.0850604583110619,-0.0598959279195556,3.01619180422637,-0.019858129657281,0.9841565462455,NA,FALSE,"3J8ND","C21orf140","C21orf140_3J8ND"
"9430","XP_045708658","COL6A1",0.22539112404946,-0.128169138313009,3.01381092933786,-0.0425272657502667,0.966078376481776,NA,FALSE,"3JB9V","COL6A1","COL6A1_3JB9V"
"9434","XP_045708700","ATP5PO",46.9946806958311,-0.0901038183431112,0.076856378610617,-1.17236617144831,0.24105007509452,0.364599608867023,FALSE,"3J48W","ATP5O","ATP5O_3J48W"
"9435","XP_045708701","CLIC6",13.6998775455555,0.426866857379622,0.154308092157091,2.76632839802761,0.00566914128836516,0.0141534323071253,TRUE,"3JEDR","CLIC6","CLIC6_3JEDR"
"9437","XP_045708705","CFAP298",3.41695979129233,-1.38734699993954,0.266386980045934,-5.20801354368113,1.90872996235619e-07,8.66931090267897e-07,TRUE,"3JF3B","C21orf59","C21orf59_3JF3B"
"9438","XP_045708706","HUNK",0.660123752002456,0.397097758763963,0.885580344125697,0.448403988862246,0.65386166353985,0.765334654600562,FALSE,"3JABY","HUNK","HUNK_3JABY"
"9447","XP_045708775","NKX3-1",8.81156516370065,-0.358901145632526,0.167264595653143,-2.14570898420596,0.031896203955015,0.0664490434005658,FALSE,"3J44F","NKX3-1","NKX3-1_3J44F"
"9452","XP_045708800","FARSB",78.575423938118,0.248022334252069,0.062136970791314,3.9915420898944,6.56450344020134e-05,0.000222956499325638,TRUE,"3J84H","FARSB","FARSB_3J84H"
"9455","XP_045708816","FARSA",32.8176906912792,-0.0313653202846723,0.0853401996745462,-0.367532773584867,0.71322164997481,0.812496995455885,FALSE,"3JEC7","FARSA","FARSA_3JEC7"
"9456","XP_045708829","CPS1",0.062827143548753,-0.370924321533172,3.01713910003174,-0.122939085416801,0.90215533468441,NA,FALSE,"3JBZ5","CPS1","CPS1_3JBZ5"
"9464","XP_045708902","PARD3B",221.732711274083,-1.05020699213142,0.0647188814562567,-16.2272117270947,3.23839267212402e-59,1.1881269957017e-57,TRUE,"3J8KQ","PARD3B","PARD3B_3J8KQ"
"9475","XP_045708977","EIF3G",349.967521864489,0.068932433034874,0.0390684017987756,1.76440370890816,0.0776640341860671,0.143570559218865,FALSE,"3JC7S","EIF3G","EIF3G_3JC7S"
"9479","XP_045708981","SMIM7",97.2469125637427,0.0601046193409038,0.0527240111155781,1.13998571180684,0.254292253857961,0.38050095250627,FALSE,"3JHYR","SMIM7","SMIM7_3JHYR"
"9480","XP_045708983","SAMD1",49.3234619885285,-1.2151194009454,0.093044947313449,-13.0594883014112,5.61036157862067e-39,1.0837461107232e-37,TRUE,"3JNZZ","Samd1","Samd1_3JNZZ"
"9481","XP_045709003","SLC35E1",106.131833230322,0.200940870320882,0.060513998423217,3.32056839007004,0.000898343461272469,0.0025742878846437,TRUE,"3J549","SLC35E1","SLC35E1_3J549"
"9482","XP_045709005","BMP1",0.446807222053605,-0.761548646642278,0.935700563946812,-0.813880717812163,0.415713287955105,NA,FALSE,"3J4JG","BMP1","BMP1_3J4JG"
"9488","XP_045709040","NDUFB7",12.0774484545377,0.0483345326947308,0.147600639417562,0.327468315079534,0.74331370393847,0.834620674784333,FALSE,"3JGNX","NDUFB7","NDUFB7_3JGNX"
"9500","XP_045709084","ABHD8",4.66197633341871,-0.308905202610926,0.241336195089853,-1.27997875534549,0.200552607646279,0.315517354267326,FALSE,"3J8DJ","ABHD8","ABHD8_3J8DJ"
"9503","XP_045709088","IER2",119.037069210072,0.82429329229003,0.0686886377164194,12.0004315079463,3.53448846786887e-33,5.65553429195026e-32,TRUE,"3JDRY","IER2","IER2_3JDRY"
"9504","XP_045709091","JUNB",668.480930408571,2.16417189562491,0.0757315815423613,28.5768744234446,1.30244826694538e-179,4.3504485549865e-177,TRUE,"3J2HC","JUNB","JUNB_3J2HC"
"9507","XP_045709097","POLR3D",29.1599389781563,0.13562915393002,0.0863851947477805,1.57005091353926,0.116403266967319,0.202308247077185,FALSE,"3JF33","POLR3D","POLR3D_3JF33"
"9509","XP_045709100","KLF2",374.118608464231,-0.716209012194418,0.062493768273481,-11.4604868930322,2.08340258407125e-30,3.03389587923836e-29,TRUE,"3JCIA","KLF2","KLF2_3JCIA"
"9513","XP_045709110","DOK2",263.805393907638,-0.801205990367445,0.0624903378559643,-12.8212779424263,1.24629294281805e-37,2.28886766920982e-36,TRUE,"3J2ET","DOK2","DOK2_3J2ET"
"9514","XP_045709111","EPOR",530.07309772888,-0.327461650535114,0.0511967815365264,-6.39613742714444,1.59356590915063e-10,9.23703623333767e-10,TRUE,"3JCN8","EPOR","EPOR_3JCN8"
"9526","XP_045709163","STX10",7.19122008997654,-0.478876301398169,0.187959247089759,-2.5477666505521,0.0108414963063722,0.0255117340284238,TRUE,"3J47E","STX10","STX10_3J47E"
"9527","XP_045709165","NUDT18",3.93200302783757,-0.356611201246562,0.237612040339232,-1.50081284070217,0.133403976522276,0.226839108662811,FALSE,"3J23T","NUDT18","NUDT18_3J23T"
"9532","XP_045709182","LOC123828346",0.252878324309857,-0.270400884131979,2.75245034739826,-0.098240058857946,0.92174167392306,NA,FALSE,"3J3CH","COMP","COMP_3J3CH"
"9538","XP_045709196","MRPL34",35.098671792645,-0.0985551479379635,0.0908945388029845,-1.08428019148195,0.278240585321734,0.406666511925685,FALSE,"3JHTX","MRPL34","MRPL34_3JHTX"
"9543","XP_045709208","STC1",0.903417543070985,-0.162744106194679,0.515363326262631,-0.315785190566206,0.752165559594047,0.840908612856241,FALSE,"3J1G0","STC1","STC1_3J1G0"
"9548","XP_045709220","ASF1B",21.0597480059113,-0.726392231336591,0.114642134186068,-6.33617156984913,2.35544491015039e-10,1.3526091778095e-09,TRUE,"3J906","ASF1B","ASF1B_3J906"
"9550","XP_045709223","GDF15",14.1489703391988,-0.397715614900085,0.150290395466221,-2.64631424826795,0.00813741826621242,0.0196664496626747,TRUE,"3J7SV","GDF15","GDF15_3J7SV"
"9551","XP_045709224","COLGALT1",28.7447537336486,-0.651319462572864,0.0978621549158531,-6.65547844448042,2.82379940866789e-11,1.7084519214782e-10,TRUE,"3J1UB","COLGALT1","COLGALT1_3J1UB"
"9552","XP_045709226","EPHX3",0.486937693427512,-0.475054197985483,0.992508676354799,-0.478639843966122,0.632194867947637,0.748761196557913,FALSE,"3J1V7","EPHX3","EPHX3_3J1V7"
"9553","XP_045709227","PGLYRP2",1.43611320465591,3.03263669692529,0.696612675555569,4.35340441444979,1.34039552801957e-05,4.97466701405966e-05,TRUE,"3JDDW","PGLYRP2","PGLYRP2_3JDDW"
"9556","XP_045709231","CCDC124",30.6896507786317,0.136888530780358,0.0928825872349932,1.47378033768622,0.140540743968537,0.236789591009621,FALSE,"3JBMT","CCDC124","CCDC124_3JBMT"
"9557","XP_045709245","KLF1",26.3395018450635,-0.165038496429529,0.0981813036695952,-1.68095645770731,0.0927713724346289,0.166880221501672,FALSE,"3JEZK","KLF1","KLF1_3JEZK"
"9559","XP_045709248","RAB3D",59.755990314056,-1.44060749189993,0.0893263047973782,-16.1274721390044,1.63580103006959e-58,5.89366245283275e-57,TRUE,"3J22S","-","-_3J22S"
"9560","XP_045709249","DDX49",14.1772920113951,0.360182180508071,0.134346477307537,2.6809946023636,0.00734036999222733,0.0179375327062004,TRUE,"3J4WY","DDX49","DDX49_3J4WY"
"9561","XP_045709256","TSSK6",3.18551229795361,0.104147622283183,0.263921719079374,0.394615580129125,0.693126613527665,0.796052936582311,FALSE,"3JDQ1","TSSK6","TSSK6_3JDQ1"
"9562","XP_045709257","YJEFN3",0.77366129235622,0.16682435235957,0.609137214833804,0.273869906971759,0.784184598468097,0.863377021097744,FALSE,"3J6CI","YJEFN3","YJEFN3_3J6CI"
"9564","XP_045709259","TM6SF2",0.0275423315697995,-0.062445655385056,3.01747978862282,-0.0206946391556632,0.983489245439607,NA,FALSE,"3J520","TM6SF2","TM6SF2_3J520"
"9565","XP_045709260","SWSAP1",6.91492586213074,-0.436056173859982,0.17398125835934,-2.50633992403569,0.0121988280258658,0.028374265158669,TRUE,"3J3MF","SWSAP1","SWSAP1_3J3MF"
"9568","XP_045709284","TMED1",9.97673230154457,0.455384377738891,0.15075677108994,3.02065621627844,0.00252227559894047,0.00671643326321417,TRUE,"3JC4D","TMED1","TMED1_3JC4D"
"9569","XP_045709285","DHPS",17.9608355696477,-0.443403334932709,0.115431415935809,-3.84127086493752,0.000122398959374234,0.000400249340331857,TRUE,"3JG3Q","DHPS","DHPS_3JG3Q"
"9571","XP_045709288","WDR83OS",40.4661922544001,-0.0814095692066264,0.0870219467365087,-0.935506182746338,0.349527498538064,0.485025680504559,FALSE,"3JH2W","WDR83OS","WDR83OS_3JH2W"
"9577","XP_045709305","GADD45GIP1",64.3013171986989,-0.183281863096078,0.0734072044371949,-2.49678304059228,0.0125325608297909,0.0290661865737071,TRUE,"3JBK2","GADD45GIP1","GADD45GIP1_3JBK2"
"9578","XP_045709309","MPV17L2",12.2820129763769,-0.288076635610795,0.134223426124895,-2.14624707420848,0.0318532716884743,0.0663768527399672,FALSE,"3J625","MPV17L2","MPV17L2_3J625"
"9579","XP_045709311","COPE",141.458093302206,-0.390066896814099,0.0487149524537715,-8.00712875957864,1.17417537067452e-15,9.05945799712442e-15,TRUE,"3JB7G","COPE","COPE_3JB7G"
"9581","XP_045709322","CUNH19orf53",192.306125467593,-0.046284683337392,0.0449773797326231,-1.02906580179949,0.303448754918372,0.434508697651715,FALSE,"3JHMU","C19orf53","C19orf53_3JHMU"
"9583","XP_045709324","ZSWIM4",19.2001198726074,0.254474918317548,0.116875218070267,2.1773214417838,0.0294565924621909,0.0621009266201586,FALSE,"3J89F","ZSWIM4","ZSWIM4_3J89F"
"9584","XP_045709326","SLC25A42",11.866785950814,0.541783363028489,0.151094846491813,3.58571702217419,0.00033615331677298,0.00102834308868941,TRUE,"3J8UP","SLC25A42","SLC25A42_3J8UP"
"9585","XP_045709327","FHIP2B",5.61449725872317,-0.782085907186848,0.222259566482695,-3.51879525171189,0.00043351113689035,0.00130844955906683,TRUE,"3J240","FAM160B2","FAM160B2_3J240"
"9589","XP_045709336","RAB8A",283.813185049705,0.109765216264411,0.0405459260097597,2.70718237482084,0.00678569688275274,0.0167074283816517,TRUE,"3J4TI","RAB8A","RAB8A_3J4TI"
"9593","XP_045709348","PIN1",7.74635232158466,-0.608404936336865,0.166972396306019,-3.64374561183041,0.000268698999846945,0.000835217344813119,TRUE,"3JCPY","PIN1","PIN1_3JCPY"
"9595","XP_045709357","SLC25A37",564.522940900441,-0.0592116178737512,0.0448165268090415,-1.32120050547526,0.186434517831459,0.29763065064142,FALSE,"3J5VD","SLC25A37","SLC25A37_3J5VD"
"9602","XP_045709382","S1PR2",13.675371738607,-0.344754875361974,0.136295344014958,-2.52946920420216,0.0114235198446599,0.0267416109898426,TRUE,"3JBNM","S1PR2","S1PR2_3JBNM"
"9614","XP_045709442","KCTD9",41.2097488007454,0.090357273627457,0.0794950468810235,1.13664029612676,0.255688687367028,0.382132847702667,FALSE,"3J4ZG","KCTD9","KCTD9_3J4ZG"
"9617","XP_045709458","F2RL3",3.1181680669875,-2.11625267843053,0.319493421474161,-6.62377544008893,3.50138557526114e-11,2.10411225367923e-10,TRUE,"3J4FA","F2RL3","F2RL3_3J4FA"
"9619","XP_045709476","LOC123828487",37.6483015066809,0.0804716254169689,0.0793011752089465,1.01475955690365,0.31022045659599,0.442269658598925,FALSE,"3J46J","AAMP","AAMP_3J46J"
"9629","XP_045709506","MVB12A",11.7971249465393,-0.310537209290747,0.144837753849247,-2.14403497042605,0.0320300848620037,0.0666932922847409,FALSE,"3JCG5","MVB12A","MVB12A_3JCG5"
"9630","XP_045709507","LOC123828504",1739.8789152638,-0.490956235795288,0.0503468982103504,-9.75146937044785,1.81817303032792e-22,1.9420898198033e-21,TRUE,"3J3S6","PLVAP","PLVAP_3J3S6"
"9631","XP_045709508","LZTS1",0.89805492342182,-1.69331528966744,0.684777252730995,-2.47279722408162,0.0134060184655955,0.0308731246852761,TRUE,"3J703","LZTS1","LZTS1_3J703"
"9632","XP_045709515","MED26",34.8416253198757,0.268742927170479,0.0800263582795814,3.35818014149281,0.00078457464448378,0.00227018322956297,TRUE,"3J726","MED26","MED26_3J726"
"9643","XP_045709551","DAND5",1.94683644375172,-0.158397788204282,0.363660232551373,-0.435565327264388,0.663152131815527,0.772641387210111,FALSE,"3JGN3","DAND5","DAND5_3JGN3"
"9645","XP_045709565","CRTC1",40.5732393863961,-0.219414972166752,0.0785584641333497,-2.79301504411165,0.00522192632983491,0.0131248071557051,TRUE,"3JBF9","CRTC1","CRTC1_3JBF9"
"9650","XP_045709579","FAM32A",155.84041405243,-0.439049707838452,0.0547982877320336,-8.01210632685144,1.12760311855498e-15,8.70431429937025e-15,TRUE,"3JGZ1","FAM32A","FAM32A_3JGZ1"
"9652","XP_045709587","IQCN",3.78657032128142,-0.0906747358566158,0.315403055784316,-0.287488450709947,0.773738343876046,0.85619097377716,FALSE,"3J30I","KIAA1683","KIAA1683_3J30I"
"9656","XP_045709592","R3HCC1",4.38067575640078,0.112217385996875,0.223320591732693,0.50249457574067,0.61531966700527,0.734143490184216,FALSE,"3J2CG","R3HCC1","R3HCC1_3J2CG"
"9659","XP_045709597","INSL3",0.341089692656901,-0.732860698764169,1.8901455601761,-0.387727122294163,0.698217982222319,NA,FALSE,"3JHBF","INSL3","INSL3_3JHBF"
"9664","XP_045709624","USE1",24.1619713262967,0.113890575509033,0.0966773930359192,1.1780476482927,0.238777611047204,0.362058717181523,FALSE,"3J6ZF","USE1","USE1_3J6ZF"
"9665","XP_045709630","XRCC5",34.9706492336548,-0.0710926759733147,0.0860906022784553,-0.825789041913883,0.408923771295596,0.54485787627211,FALSE,"3JD79","XRCC5","XRCC5_3JD79"
"9666","XP_045709633","DNASE2",33.3965026273286,-0.373708717594255,0.0908077096057714,-4.11538534796944,3.86533097476931e-05,0.000135223328646032,TRUE,"3J381","DNASE2","DNASE2_3J381"
"9667","XP_045709643","SERPINE2",775.419825680702,0.21974082649071,0.086272322870492,2.54706050769694,0.0108634595069383,0.0255536746295101,TRUE,"3J58K","SERPINE2","SERPINE2_3J58K"
"9682","XP_045709699","CSTF2T",56.2103113936385,0.305818201060108,0.0710577409715282,4.30379852889842,1.67894354314828e-05,6.13317426003563e-05,TRUE,"3J55M","CSTF2T","CSTF2T_3J55M"
"9683","XP_045709700","PDZD8",236.679637441693,-0.44297415929317,0.0432398022598875,-10.2445926239609,1.25150974519675e-24,1.45718632859401e-23,TRUE,"3J5EQ","PDZD8","PDZD8_3J5EQ"
"9684","XP_045709701","SLC18A2",27.1855323580181,-0.412035062102906,0.0954261289956862,-4.3178431991256,1.57561296553595e-05,5.77941035837059e-05,TRUE,"3J3I9","SLC18A2","SLC18A2_3J3I9"
"9687","XP_045709705","IRS1",49.7437551357097,-0.758902179333072,0.0866219993364715,-8.7610790000958,1.93390205675178e-18,1.71021796337017e-17,TRUE,"3JCNI","IRS1","IRS1_3JCNI"
"9695","XP_045709741","INA",1.04927892479047,0.237018534094749,0.596775243314447,0.397165493625984,0.691245426084618,0.794860354042507,FALSE,"3J85Y","INA","INA_3J85Y"
"9696","XP_045709742","ACADSB",125.332532545991,-0.229619077464276,0.0535976153321552,-4.28412861358254,1.83456771777943e-05,6.67884291988137e-05,TRUE,"3J1K7","ACADSB","ACADSB_3J1K7"
"9698","XP_045709753","ERMN",25.1152383888009,0.119343776059164,0.115944681838664,1.02931651686474,0.303330964312409,0.434378827333053,FALSE,"3JETF","ERMN","ERMN_3JETF"
"9699","XP_045709755","SLIT1",0.833182052666921,-0.519267419574941,0.6433916570604,-0.807078260771095,0.419621395922203,0.556199556946154,FALSE,"3JC5Q","SLIT1","SLIT1_3JC5Q"
"9702","XP_045709767","ARL3",11.5450190214015,-0.37471083471314,0.142945583078165,-2.62135301171385,0.008758152072806,0.0210240233842339,TRUE,"3J436","ARL3","ARL3_3J436"
"9703","XP_045709769","GLRX3",20.0596345675162,-0.00898240187841075,0.111799142810556,-0.0803441032963145,0.935963582207716,0.962436128369441,FALSE,"3J33V","GLRX3","GLRX3_3J33V"
"9706","XP_045709786","HIF1AN",154.177323000466,-0.0491042398201166,0.0406916835297244,-1.20673895893855,0.227532690380781,0.348689043822054,FALSE,"3J7B4","HIF1AN","HIF1AN_3J7B4"
"9714","XP_045709829","TUBGCP2",27.7372176770939,0.244334355950635,0.0876942133582891,2.78620842349503,0.00533285706113535,0.0133889284781057,TRUE,"3JAET","TUBGCP2","TUBGCP2_3JAET"
"9715","XP_045709833","SLK",986.25378607145,0.0864994826485367,0.0430673410653847,2.0084704676152,0.044593321239803,0.0891477206281497,FALSE,"3J40M","SLK","SLK_3J40M"
"9717","XP_045709876","NDUFS1",94.7774640354645,-0.114162445462539,0.0554886522032686,-2.05740166555737,0.039647605074555,0.0804238426316219,FALSE,"3JDRA","NDUFS1","NDUFS1_3JDRA"
"9732","XP_045710002","PSTK",21.7122087928807,0.155553574053756,0.098223667290704,1.5836669342978,0.113269533190802,0.197482647417152,FALSE,"3JBFN","PSTK","PSTK_3JBFN"
"9735","XP_045710027","LOC123828773",81.0998571511876,-0.303061939708464,0.0632913556291787,-4.7883622762655,1.68147899497451e-06,6.92503280925415e-06,TRUE,"3JCJU","DNMBP","DNMBP_3JCJU"
"9736","XP_045710039","SCG2",0.14249408876671,-0.263472062130923,3.01653167749818,-0.0873427135197331,0.930399103248823,NA,FALSE,"3J5E9","SCG2","SCG2_3J5E9"
"9739","XP_045710067","PRDX3",43.7899118713471,-0.237822201102816,0.0752561953643498,-3.16016774368422,0.00157678330553374,0.00434971898444983,TRUE,"3J2V1","PRDX3","PRDX3_3J2V1"
"9740","XP_045710068","EIF3A",388.066771334487,0.210138534025541,0.0369921971923507,5.68061780523254,1.34209074920807e-08,6.72849936899716e-08,TRUE,"3J9UM","EIF3A","EIF3A_3J9UM"
"9746","XP_045710099","MXI1",7024.56882091955,-0.229347290094107,0.0446646652315152,-5.13487090757998,2.82337754342059e-07,1.26233162726331e-06,TRUE,"3J8DX","MXI1","MXI1_3J8DX"
"9747","XP_045710101","FRAT2",29.3963325443382,-0.0577825119070905,0.12347852592508,-0.467955958124651,0.639816085306617,0.754959277998051,FALSE,"3J7ZZ","FRAT2","FRAT2_3J7ZZ"
"9752","XP_045710113","CUNH10orf88",145.461565523585,0.262797491916575,0.0557214762369919,4.71626937518414,2.40208362440343e-06,9.70090850127461e-06,TRUE,"3J4J6","C10orf88","C10orf88_3J4J6"
"9758","XP_045710136","FHIP2A",172.430925692923,-0.0946665426049704,0.0401735535919681,-2.35643935227819,0.0184510802845892,0.0410926753997526,TRUE,"3J42S","FAM160B1","FAM160B1_3J42S"
"9763","XP_045710166","MARCHF5",102.12289484267,-0.202111614336825,0.0529695211305413,-3.81562094621789,0.000135840899042732,0.000441503574772373,TRUE,"3J6T1","Mar-05","Mar-05_3J6T1"
"9764","XP_045710167","TRIM8",236.696125516686,-0.190286588214243,0.0662831425946033,-2.87081421860248,0.00409416067213945,0.010500988330893,TRUE,"3JDBI","TRIM8","TRIM8_3JDBI"
"9767","XP_045710176","WNT10A",0.0174549079435184,-0.142626242211159,3.0174437741424,-0.0472672410446805,0.962300236746514,NA,FALSE,"3JEI6","WNT10A","WNT10A_3JEI6"
"9770","XP_045710181","ADRA2A",19.4438899695029,-0.991933175791591,0.204148527773444,-4.85887988813908,1.18051720376071e-06,4.93925687053641e-06,TRUE,"3J4T2","ADRA2A","ADRA2A_3J4T2"
"9779","XP_045710218","SFRP5",1.43006301255751,-0.447290058919939,0.414231480745954,-1.07980701542638,0.280228126514347,0.408891295267977,FALSE,"3JEZ9","SFRP5","SFRP5_3JEZ9"
"9789","XP_045710277","BTAF1",699.187549594862,0.306728538595571,0.0418368035472639,7.33154812482394,2.275090958365e-13,1.57362093768189e-12,TRUE,"3J9WW","BTAF1","BTAF1_3J9WW"
"9793","XP_045710283","NANOS1",1.26210032582757,0.638550559596767,0.466004057129051,1.37026824086197,0.170603183124592,0.277018516815533,FALSE,"3J4DR","NANOS1","NANOS1_3J4DR"
"9795","XP_045710290","PI4K2A",40.7536889539217,-0.193843491681773,0.0824143079538021,-2.35206114683913,0.0186697055962629,0.0415432022753612,TRUE,"3J86J","PI4K2A","PI4K2A_3J86J"
"9796","XP_045710293","TAF5",31.3740044028543,0.0291695495599523,0.0828935461122946,0.351891684310824,0.724919495812396,0.821155452618351,FALSE,"3JEPV","TAF5","TAF5_3JEPV"
"9798","XP_045710301","FRAT1",3.01316449371687,-0.0223953969123774,0.272120368691836,-0.082299597858252,0.934408474199794,0.961268595883562,FALSE,"3J4UM","FRAT1","FRAT1_3J4UM"
