"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"TC2N",47.8369644738772,2.42793177176099,0.107640310446496,22.5559714728603,1.17334509784326e-112,1.42161425377328e-110,TRUE,"tandem C2 domains%2C nuclear%2C transcript variant X1;transcript_id=XM_045822790.1",NA,NA
"DNAJB9",96.2232186046594,2.47073801817015,0.1095511631392,22.5532796491694,1.24693767447928e-112,1.49941911488324e-110,TRUE,"DnaJ heat shock protein family (Hsp40) member B9%2C transcript variant X1;transcript_id=XM_045828686.1",NA,NA
"IRF2BP2",446.533164288396,1.953373779079,0.0866377500798872,22.5464509094226,1.45496158072618e-112,1.73650750451894e-110,TRUE,"interferon regulatory factor 2 binding protein 2%2C transcript variant X1;transcript_id=XM_045860486.1",NA,NA
"TNFRSF1B",670.669205874189,1.73470308926942,0.0770011635645217,22.5282711191221,2.19351986597958e-112,2.59858986789715e-110,TRUE,"TNF receptor superfamily member 1B;transcript_id=XM_045859886.1",NA,NA
"PPP1R18",1391.40327230431,1.0228078270282,0.0455159942398746,22.4713937179507,7.90707167678102e-112,9.29836745049697e-110,TRUE,"protein phosphatase 1 regulatory subunit 18;transcript_id=XM_045826197.1",NA,NA
"SLC25A28",106.337803852374,2.38970393876895,0.106489034886477,22.4408451190914,1.57228570748512e-111,1.83544272407369e-109,TRUE,"solute carrier family 25 member 28;transcript_id=XM_045854459.1",NA,NA
"LOC123832644",253.625183479158,3.32337917917199,0.148366099708817,22.3998553961751,3.94857756976421e-111,4.57605804878543e-109,TRUE,"properdin","CFP","complement factor properdin"
"HIPK3",3071.96328290649,-1.15320897154296,0.0515240861580646,-22.3819393517271,5.90210286814514e-111,6.79081519210397e-109,TRUE,"homeodomain interacting protein kinase 3%2C transcript variant X1;transcript_id=XM_045825166.1",NA,NA
"PTP4A1",482.752013319059,1.1686860312563,0.0524747042602621,22.2714172043714,6.99535678299092e-110,7.99119578788385e-108,TRUE,"protein tyrosine phosphatase 4A1%2C transcript variant X1;transcript_id=XM_045843277.1",NA,NA
"ZNRF1",91.3129209482195,1.86741232536841,0.0839309132242697,22.249398387678,1.14315793662451e-109,1.29663297024367e-107,TRUE,"zinc and ring finger 1%2C transcript variant X2;transcript_id=XM_045819143.1",NA,NA
"ABTB2",116.074136548109,2.03312811592239,0.0913854438356635,22.247833249883,1.18374929303362e-109,1.33321848193569e-107,TRUE,"ankyrin repeat and BTB domain containing 2;transcript_id=XM_045825464.1",NA,NA
"CCR4",95.9451812705611,1.64756764569551,0.0742069735852644,22.2023290547275,3.26108648417796e-109,3.64717175814392e-107,TRUE,"C-C motif chemokine receptor 4%2C transcript variant X1;transcript_id=XM_045857194.1",NA,NA
"YWHAH",589.508545762856,2.68406301066357,0.120980921685212,22.1858370169092,4.70594296080033e-109,5.22653790083887e-107,TRUE,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta;transcript_id=XM_045826883.1",NA,NA
"PIM3",95.8072911385145,2.18355921840073,0.0985563062856725,22.1554490087273,9.24342947260378e-109,1.01951839693346e-106,TRUE,"Pim-3 proto-oncogene%2C serine/threonine kinase;transcript_id=XM_045834866.1",NA,NA
"STAT3",541.540877738835,0.866893777120331,0.0391540862053289,22.14056976261,1.28600775943568e-108,1.40870699292156e-106,TRUE,"signal transducer and activator of transcription 3%2C transcript variant X4;transcript_id=XM_045835967.1",NA,NA
"SERPINB2",364.780874243606,5.60706532922994,0.254377706405651,22.0422827474058,1.13279607082749e-107,1.23243588848599e-105,TRUE,"serpin family B member 2%2C transcript variant X1;transcript_id=XM_045850116.1",NA,NA
"IL6",88.5575737576683,7.59421117478524,0.344610960098223,22.0370564320435,1.271390781594e-107,1.37387518716438e-105,TRUE,"interleukin 6%2C transcript variant X1;transcript_id=XM_045828399.1",NA,NA
"RELB",142.717373132863,2.39562481641671,0.109046748182713,21.9687872984779,5.72774472178269e-107,6.14790747217923e-105,TRUE,"RELB proto-oncogene%2C NF-kB subunit;transcript_id=XM_045845207.1",NA,NA
"PXYLP1",36.7005500341687,2.53614409510117,0.115613632542381,21.9363758350166,1.16850181752299e-106,1.24585663784301e-104,TRUE,"2-phosphoxylose phosphatase 1%2C transcript variant X3;transcript_id=XM_045832373.1",NA,NA
"SETBP1",301.94759208682,1.69849317581767,0.0777581532694929,21.8432807930901,9.00511044091809e-106,9.53766432328497e-104,TRUE,"SET binding protein 1%2C transcript variant X1;transcript_id=XM_045849687.1",NA,NA
"VIM",2002.96245106509,-1.58492679027108,0.0725907267890802,-21.8337363514247,1.10968784342471e-105,1.16758142630864e-103,TRUE,"vimentin;transcript_id=XM_045858117.1",NA,NA
"SRPRA",203.112038062256,0.979329319667022,0.0449262584332614,21.798595160597,2.39247617459396e-105,2.5008412719138e-103,TRUE,"SRP receptor subunit alpha;transcript_id=XM_045860347.1",NA,NA
"PPP1R10",414.236326389148,1.00959945677861,0.0463712409344504,21.7721034941842,4.26597198571468e-105,4.43023960828148e-103,TRUE,"protein phosphatase 1 regulatory subunit 10%2C transcript variant X2;transcript_id=XM_045825919.1",NA,NA
"TRAF3",79.2452119391875,2.39643449914739,0.110289373335669,21.7286074502733,1.10090304891041e-104,1.13591886846608e-102,TRUE,"TNF receptor associated factor 3%2C transcript variant X1;transcript_id=XM_045822576.1",NA,NA
"ACSS2",238.731618282052,-1.44043603520459,0.066548650896672,-21.6448570451279,6.79542090960194e-104,6.96661324405538e-102,TRUE,"acyl-CoA synthetase short chain family member 2;transcript_id=XM_045833478.1",NA,NA
"ARL4C",187.467108421157,1.86046356455809,0.0860142033335384,21.6297250041803,9.43439220362198e-104,9.6104607969762e-102,TRUE,"ADP ribosylation factor like GTPase 4C;transcript_id=XM_045845840.1",NA,NA
"KDM6B",1574.45001379231,1.25679616145541,0.0581793067618432,21.6021164810385,1.7157188274276e-103,1.73667665867402e-101,TRUE,"lysine demethylase 6B%2C transcript variant X1;transcript_id=XM_045824133.1",NA,NA
"SLCO4C1",120.011743294996,-2.21750223664989,0.102660984390471,-21.6002432649156,1.78672111904977e-103,1.79717175201025e-101,TRUE,"solute carrier organic anion transporter family member 4C1;transcript_id=XM_045848413.1",NA,NA
"NR4A1",127.884118652394,2.95718678203135,0.137015842529001,21.5828091660673,2.60547497055906e-103,2.60433507525944e-101,TRUE,"nuclear receptor subfamily 4 group A member 1%2C transcript variant X4;transcript_id=XM_045829412.1",NA,NA
"TAGLN2",533.318247266335,-1.13335171000806,0.0526471117028521,-21.5273292940525,8.63695747744839e-103,8.57955657992746e-101,TRUE,"transgelin 2%2C transcript variant X1;transcript_id=XM_045841600.1",NA,NA
"CFLAR",1116.3080096738,1.24709683531372,0.0580661691806366,21.4771673921549,2.54563936073677e-102,2.51311174668291e-100,TRUE,"CASP8 and FADD like apoptosis regulator%2C transcript variant X6;transcript_id=XR_006786696.1",NA,NA
"CLIC4",329.201236367751,2.7570646107352,0.128439830567938,21.4658069739267,3.25058096089646e-102,3.18935836243049e-100,TRUE,"chloride intracellular channel 4;transcript_id=XM_045859155.1",NA,NA
"BCL2L11",101.195863874075,1.39979875401189,0.0652389172282197,21.4564988734423,3.97104053888366e-102,3.87249093526624e-100,TRUE,"BCL2 like 11%2C transcript variant X8;transcript_id=XM_045828726.1",NA,NA
"UGCG",419.670489668742,1.88105497925437,0.0877018244262887,21.4482992977569,4.73655135796084e-102,4.59101005259804e-100,TRUE,"UDP-glucose ceramide glucosyltransferase;transcript_id=XM_045840598.1",NA,NA
"RAPGEF2",1588.72566743165,1.64993095519674,0.0770249904456034,21.4207226206922,8.56498954107634e-102,8.25179986327915e-100,TRUE,"Rap guanine nucleotide exchange factor 2%2C transcript variant X1;transcript_id=XM_045830833.1",NA,NA
"BTG1",3326.32707116829,0.905427298087812,0.0422816689458023,21.4141806759901,9.85618154887261e-102,9.43891685695327e-100,TRUE,"BTG anti-proliferation factor 1;transcript_id=XM_045830580.1",NA,NA
"CREB1",759.055197928919,0.991215424628,0.0463427611723785,21.3887865019745,1.69921803899254e-101,1.61759488676236e-99,TRUE,"cAMP responsive element binding protein 1%2C transcript variant X4;transcript_id=XM_045852780.1",NA,NA
"MMP25",256.230151050893,-1.77858462291012,0.0835220227039533,-21.2947982499703,1.2685134031932e-100,1.20043401522301e-98,TRUE,"matrix metallopeptidase 25%2C transcript variant X1;transcript_id=XM_045820879.1",NA,NA
"IFIH1",111.487931752562,2.57641576947314,0.121146910817479,21.2668713720219,2.30126624349436e-100,2.1562131999868e-98,TRUE,"interferon induced with helicase C domain 1%2C transcript variant X2;transcript_id=XM_045830782.1",NA,NA
"UBASH3B",730.885774069882,-0.73614552445744,0.0346147992147751,-21.2667859169098,2.30546149689079e-100,2.1562131999868e-98,TRUE,"ubiquitin associated and SH3 domain containing B;transcript_id=XM_045860279.1",NA,NA
"FGL2",730.859549772724,-1.74464046418675,0.0821876158701273,-21.2275346561169,5.31800361152114e-100,4.94481579994521e-98,TRUE,"fibrinogen like 2;transcript_id=XM_045828310.1",NA,NA
"SMPDL3B",47.9323379668537,3.25476271008581,0.154619684317754,21.0501187119038,2.28107876365914e-98,2.10874524087865e-96,TRUE,"sphingomyelin phosphodiesterase acid like 3B;transcript_id=XM_045859755.1",NA,NA
"CEBPB",759.16710241034,1.39385177561706,0.0663585210541838,21.0048649890635,5.9201587085861e-98,5.44144242680561e-96,TRUE,"CCAAT enhancer binding protein beta;transcript_id=XM_045833691.1",NA,NA
"MMP9",246.968043100588,-1.46846639181022,0.0699255855792963,-21.0004160801052,6.50137029632076e-98,5.94150943708903e-96,TRUE,"matrix metallopeptidase 9;transcript_id=XM_045833629.1",NA,NA
"HRH4",118.459028785647,-1.87166163573006,0.0891581968536875,-20.9925918398904,7.66500859275109e-98,6.9651410468107e-96,TRUE,"histamine receptor H4;transcript_id=XM_045850274.1",NA,NA
"FCER1A",46.5650215045219,-3.26415401367469,0.155883392421171,-20.9397163031678,2.32841503254548e-97,2.10386110822033e-95,TRUE,"Fc epsilon receptor Ia%2C transcript variant X1;transcript_id=XM_045841531.1",NA,NA
"LOC123804729",153.136682671029,-1.10261970496678,0.0526786531092614,-20.9310534701756,2.79256200967519e-97,2.50906990004131e-95,TRUE,"calcium-binding mitochondrial carrier protein SCaMC-1","SLC25A24","solute carrier family 25 member 24"
"RELA",576.002755316017,1.78957157024782,0.0855363330313912,20.9217709811228,3.39278196828069e-97,3.03132748707894e-95,TRUE,"RELA proto-oncogene%2C NF-kB subunit;transcript_id=XM_045855330.1",NA,NA
"NT5E",83.6056489101279,-2.23241230743981,0.10694945066634,-20.8735275733624,9.31962269063082e-97,8.28048476062548e-95,TRUE,"5'-nucleotidase ecto;transcript_id=XM_045842860.1",NA,NA
"ITK",399.395522295204,1.07708425311726,0.051658660114098,20.8500230307621,1.52349204553488e-96,1.34614410410162e-94,TRUE,"IL2 inducible T cell kinase;transcript_id=XM_045830221.1",NA,NA
"ADAM17",243.291973236591,1.42574471901413,0.0685633754912467,20.7945526135328,4.84854149007949e-96,4.26058923356271e-94,TRUE,"ADAM metallopeptidase domain 17;transcript_id=XM_045844656.1",NA,NA
"TNFAIP2",238.264997317794,3.01118992009284,0.144889820733671,20.7826188537279,6.21729765618688e-96,5.43351045985774e-94,TRUE,"TNF alpha induced protein 2%2C transcript variant X5;transcript_id=XM_045823610.1",NA,NA
"NFYB",128.044862563796,1.19350807979239,0.0574774786706443,20.7647953145508,9.01103906503781e-96,7.83225803082335e-94,TRUE,"nuclear transcription factor Y subunit beta%2C transcript variant X3;transcript_id=XM_045826690.1",NA,NA
"LOC123804858",47.8887688681117,8.10004490389129,0.390302875510375,20.7532288695013,1.14628684592312e-95,9.90949487937755e-94,TRUE,"peptidoglycan recognition protein 4-like","PGLYRP4","peptidoglycan recognition protein 4"
"VWF",603.640829578435,-1.83836978958142,0.0887118055408229,-20.7229441264776,2.15120712917658e-95,1.84969116220005e-93,TRUE,"von Willebrand factor;transcript_id=XM_045826343.1",NA,NA
"TNIP3",70.9592425522622,2.97211274082772,0.143723147341806,20.6794298329647,5.30642838641459e-95,4.5382732183919e-93,TRUE,"TNFAIP3 interacting protein 3%2C transcript variant X2;transcript_id=XM_045831297.1",NA,NA
"NGFR",61.9904331868082,3.72958111342015,0.18047990997512,20.6647992784033,7.18552048824903e-95,6.1126611259876e-93,TRUE,"nerve growth factor receptor;transcript_id=XM_045836847.1",NA,NA
"ERO1A",447.500081646519,-1.16976428362254,0.05661862010961,-20.6604166854994,7.86824373007217e-95,6.6580329087325e-93,TRUE,"endoplasmic reticulum oxidoreductase 1 alpha;transcript_id=XM_045822883.1",NA,NA
"FMNL3",143.286151339152,2.12478235830856,0.10328185339136,20.5726590735862,4.82468179839602e-94,4.06111242114461e-92,TRUE,"formin like 3%2C transcript variant X1;transcript_id=XM_045829507.1",NA,NA
"IL2RG",312.027235108398,1.09619491441102,0.0533202007503932,20.5587169399946,6.43112263936596e-94,5.38497090949632e-92,TRUE,"interleukin 2 receptor subunit gamma%2C transcript variant X1;transcript_id=XM_045847456.1",NA,NA
"CASP3",300.736742231579,1.44245107171251,0.0703204935505993,20.5125276982675,1.66417171427312e-93,1.38620303262344e-91,TRUE,"caspase 3;transcript_id=XM_045821222.1",NA,NA
"ATP2B4",392.005421718827,-0.967308940848163,0.0472118727519998,-20.4886797422623,2.71660472051963e-93,2.25112224327826e-91,TRUE,"ATPase plasma membrane Ca2+ transporting 4%2C transcript variant X5;transcript_id=XM_045841324.1",NA,NA
"LRG1",172.348191946782,-1.89326758875501,0.0924655336854814,-20.4753870257744,3.56901852544488e-93,2.94223264316701e-91,TRUE,"leucine rich alpha-2-glycoprotein 1;transcript_id=XM_045831270.1",NA,NA
"VSIR",735.386420220144,-1.13609806967812,0.0555158391300395,-20.4643951614771,4.4719624737527e-93,3.66769722270394e-91,TRUE,"V-set immunoregulatory receptor;transcript_id=XM_045841836.1",NA,NA
"IL1R2",538.61767193053,1.464926730224,0.0716294414021823,20.4514610409815,5.83026174795914e-93,4.75731510893421e-91,TRUE,"interleukin 1 receptor type 2%2C transcript variant X4;transcript_id=XM_045828154.1",NA,NA
"RFTN1",124.549046894097,1.27949547000818,0.0625656836263306,20.4504353800381,5.95414460992293e-93,4.83373780439073e-91,TRUE,"raftlin%2C lipid raft linker 1;transcript_id=XM_045856862.1",NA,NA
"TGIF1",133.725752414886,1.7375217401353,0.0850088182858187,20.439311769908,7.47863178265192e-93,6.04069485353294e-91,TRUE,"TGFB induced factor homeobox 1%2C transcript variant X3;transcript_id=XM_045849955.1",NA,NA
"CDS2",423.127904664616,-0.899425648422488,0.0441386784710584,-20.3772672761881,2.66102794556933e-92,2.13858391625579e-90,TRUE,"CDP-diacylglycerol synthase 2;transcript_id=XM_045832676.1",NA,NA
"SATB1",778.913091255497,0.926400513768927,0.0454861902518253,20.366632347974,3.30648691094523e-92,2.64403225833735e-90,TRUE,"SATB homeobox 1%2C transcript variant X3;transcript_id=XM_045856636.1",NA,NA
"PGLYRP3",36.2225514965397,8.14084089577421,0.400296365640765,20.3370342439731,6.04788927189142e-92,4.8121339863363e-90,TRUE,"peptidoglycan recognition protein 3%2C transcript variant X2;transcript_id=XM_045817357.1",NA,NA
"EREG",42.8440612668702,7.73533131791132,0.380453218882531,20.3318855880141,6.71709961952924e-92,5.31814723837282e-90,TRUE,"epiregulin;transcript_id=XM_045857906.1",NA,NA
"PPM1H",286.657806412162,2.86196600934643,0.140769309673385,20.3308946814245,6.85413054869391e-92,5.39990688991437e-90,TRUE,"protein phosphatase%2C Mg2+/Mn2+ dependent 1H;transcript_id=XM_045828954.1",NA,NA
"ATP6V1A",387.723668903204,1.3706240881243,0.0675453588435061,20.2919062329635,1.51601731431071e-91,1.18851298567506e-89,TRUE,"ATPase H+ transporting V1 subunit A%2C transcript variant X1;transcript_id=XM_045851625.1",NA,NA
"LOC123817409",27.4494848887339,6.26760926590122,0.309391216604164,20.2578771779421,3.02736447176596e-91,2.36178731692453e-89,TRUE,"C-C motif chemokine 2-like","CCL13","C-C motif chemokine ligand 13"
"B4GALT5",260.634843080618,1.27361862307007,0.0630013048007618,20.2157499292725,7.11557025336129e-91,5.52423859524306e-89,TRUE,"beta-1%2C4-galactosyltransferase 5;transcript_id=XM_045833155.1",NA,NA
"MGAM",132.687499951482,1.86838208406024,0.0924355225474233,20.2128146471145,7.55163808521714e-91,5.8344612510569e-89,TRUE,"maltase-glucoamylase;transcript_id=XM_045855567.1",NA,NA
"ARRB2",360.860199199384,-1.09912974920593,0.0543796272302993,-20.2121604208703,7.65240712605041e-91,5.88389169071751e-89,TRUE,"arrestin beta 2%2C transcript variant X2;transcript_id=XM_045824104.1",NA,NA
"PTK2B",686.700231823258,1.18800423106433,0.058836074469288,20.1917657114336,1.1565633545196e-90,8.85019987025456e-89,TRUE,"protein tyrosine kinase 2 beta%2C transcript variant X7;transcript_id=XM_045831539.1",NA,NA
"LOC123829044",69.8876651262928,8.62721859029417,0.427717520744596,20.1703651869939,1.7831717277527e-90,1.35801264009281e-88,TRUE,"guanylate cyclase 2G-like;transcript_id=XM_045854522.1",NA,NA
"PDE5A",123.436972303648,-1.43210612708565,0.0710042926418157,-20.1692894021206,1.82238324652187e-90,1.38129740576419e-88,TRUE,"phosphodiesterase 5A%2C transcript variant X1;transcript_id=XM_045831289.1",NA,NA
"ZC3H12C",234.695424644742,2.3696243955916,0.117685509466334,20.1352265570936,3.62650876357377e-90,2.7357903139545e-88,TRUE,"zinc finger CCCH-type containing 12C%2C transcript variant X1;transcript_id=XM_045838399.1",NA,NA
"SEL1L3",126.280259595705,1.47150391135,0.073204414144581,20.1013002910416,7.18852554221035e-90,5.39746896697512e-88,TRUE,"SEL1L family member 3;transcript_id=XM_045834544.1",NA,NA
"PHACTR1",199.975080171574,3.23710267575381,0.161458898470043,20.0490818804541,2.05604441391171e-89,1.5365569304528e-87,TRUE,"phosphatase and actin regulator 1%2C transcript variant X4;transcript_id=XM_045847180.1",NA,NA
"NFATC2",304.050132315216,0.873226379313456,0.0435550841881708,20.0487818033105,2.06848213322896e-89,1.53866208170841e-87,TRUE,"nuclear factor of activated T cells 2%2C transcript variant X3;transcript_id=XM_045833437.1",NA,NA
"LOC123805994",102.434214016751,2.1252677610659,0.106131130958336,20.0249233365864,3.3402595709015e-89,2.47318385728832e-87,TRUE,"uncharacterized LOC123805994;transcript_id=XR_006783405.1",NA,NA
"KIF3B",159.233182975406,1.25760899027692,0.0629629793069883,19.9737846607481,9.31227469600535e-89,6.86318936466422e-87,TRUE,"kinesin family member 3B%2C transcript variant X2;transcript_id=XM_045832860.1",NA,NA
"CD300A",224.971729893868,1.24381818584308,0.0623698732344772,19.9426120551342,1.73750728696792e-88,1.27467679084761e-86,TRUE,"CD300a molecule%2C transcript variant X1;transcript_id=XM_045837502.1",NA,NA
"HCK",561.689893924702,1.33263333306322,0.0669007159660645,19.9195675833903,2.75358414031572e-88,2.01087082904426e-86,TRUE,"HCK proto-oncogene%2C Src family tyrosine kinase%2C transcript variant X2;transcript_id=XM_045833020.1",NA,NA
